chr1	47416135	47418202
chr1	52372679	52404573
chr1	54849477	54887345
chr1	54998783	55017322
chr1	56994628	58546884
chr1	60865109	61462938
chr1	62454148	62688536
chr1	63367425	63438703
chr1	63593261	63660395
chr1	63773867	64181648
chr1	66999200	67054298
chr1	68428672	68450104
chr1	75724281	75787725
chr1	77088839	77219580
chr1	84077912	84238648
chr1	85017932	85048650
chr1	86346674	86396492
chr1	86914485	87110132
chr1	87328730	87349073
chr1	92246252	92299137
chr1	92472893	92487075
chr1	94974255	95073101
chr1	97077593	97995150
chr1	99850211	99924173
chr1	99969201	100035784
chr1	100186769	100249984
chr1	100344851	100520427
chr1	102876317	103109022
chr1	103525541	103555389
chr1	107139857	107485073
chr1	108133893	108200999
chr1	108746524	108809673
chr1	108875200	108934695
chr1	109062336	109076153
chr1	109548465	109600345
chr1	109615954	109632201
chr1	109687664	109709189
chr1	110059720	110070822
chr1	110150344	110202352
chr1	110519687	110631624
chr1	111770512	111989818
chr1	113894044	113905351
chr1	114704319	114716921
chr1	114716763	114758826
chr1	115029676	115034452
chr1	115285754	115338920
chr1	116372518	116410411
chr1	118882896	118989706
chr1	119031066	119140804
chr1	119648261	119744368
chr1	119747852	119769055
chr1	119911403	120100929
chr1	145911200	145918867
chr1	145917564	145927828
chr1	147902645	147909419
chr1	149923167	149927953
chr1	150794730	150809727
chr1	151008270	151035863
chr1	151402574	151459644
chr1	151611856	151699241
chr1	151800114	151805569
chr1	153661638	153671178
chr1	153788880	153923510
chr1	154272439	154276025
chr1	154567628	154580163
chr1	154581545	154628163
chr1	154697305	154870431
chr1	154983188	154993261
chr1	155139741	155140745
chr1	155234302	155244849
chr1	155335118	155563312
chr1	155749509	155859550
chr1	155897658	155911554
chr1	155946701	156007220
chr1	156082423	156140231
chr1	156815490	156882000
chr1	159998501	160070310
chr1	160115609	160143741
chr1	160276657	160286498
chr1	160400414	160428820
chr1	161152626	161159006
chr1	161165906	161178163
chr1	161196954	161214873
chr1	161229516	161238394
chr1	161304585	161310118
chr1	162631223	162787555
chr1	164555434	164899446
chr1	165201717	165356865
chr1	165724143	165827905
chr1	169463759	169486094
chr1	169511801	169586738
chr1	170531981	170553984
chr1	170662578	170739571
chr1	172370039	172444236
chr1	173824503	173858958
chr1	175315044	175743766
chr1	176857152	177165123
chr1	179550389	179576102
chr1	180230114	180279134
chr1	180269503	180503104
chr1	181317540	181808234
chr1	182377948	182392356
chr1	184051501	184124128
chr1	196225629	196609375
chr1	197083971	197146844
chr1	197268054	197478605
chr1	200551347	200620901
chr1	200623746	200670057
chr1	200969240	201023864
chr1	201039362	201112601
chr1	202724345	202808637
chr1	204403231	204411967
chr1	204828501	205022972
chr1	205142355	205211852
chr1	205912898	205943610
chr1	209785467	209806325
chr1	209900773	210171539
chr1	210676673	211134315
chr1	212858125	212899513
chr1	214603045	214664721
chr1	215567154	215621957
chr1	215622741	216423598
chr1	218345186	218444769
chr1	220093982	220148191
chr1	220148143	220272603
chr1	224175606	224193591
chr1	224384996	224437183
chr1	225401352	225429075
chr1	225919727	225924490
chr1	226061701	226072169
chr1	226360060	226408304
chr1	226940136	226987694
chr1	228082510	228099362
chr1	228149780	228159976
chr1	228165654	228182407
chr1	228424695	228425510
chr1	230057840	230282272
chr1	230690626	230745726
chr1	230978831	231000883
chr1	231241057	231278123
chr1	231336954	231355173
chr1	235367210	235452593
chr1	235447040	235504602
chr1	235660891	235883790
chr1	236795110	236921428
chr1	240014198	240475337
chr1	240775364	241357380
chr1	241497361	241519949
chr1	243255884	243500241
chr1	243488083	243851229
chr1	244048789	244057626
chr1	244835466	244845207
chr1	244840488	244864710
chr1	245154835	245709582
chr1	246540411	246566411
chr1	247416006	247449258
chr10	134315	254787
chr10	1049388	1132534
chr10	3137578	3172991
chr10	4987250	5018181
chr10	5392951	5404978
chr10	8045228	8075348
chr10	12068804	12123371
chr10	15513804	15720072
chr10	18140274	18543707
chr10	23192162	23194395
chr10	25934079	26212682
chr10	26697551	26746948
chr10	27504024	27543357
chr10	27775036	27999229
chr10	28532343	28623262
chr10	30309651	30374598
chr10	43076914	43130501
chr10	49454018	49539688
chr10	53802621	55628092
chr10	60026148	60733640
chr10	62811846	62920050
chr10	63167071	63522000
chr10	67796519	67838338
chr10	68413914	68472271
chr10	68988653	69043694
chr10	69269834	69402034
chr10	70431786	70448101
chr10	70815798	70881334
chr10	70882130	70888715
chr10	71319109	71381573
chr10	71396770	71816097
chr10	71816148	71851475
chr10	71964245	72013708
chr10	72367177	72626341
chr10	73812351	73874741
chr10	74151052	74710113
chr10	74824777	75032774
chr10	76869451	77638519
chr10	77969101	78029665
chr10	79068816	79316669
chr10	80271670	80289808
chr10	85599402	86366945
chr10	86668357	86736222
chr10	87050052	87094993
chr10	87504725	87553611
chr10	87659463	87747855
chr10	87751362	87841511
chr10	87863475	87972080
chr10	88934924	88991489
chr10	88990381	89017209
chr10	91798276	91865625
chr10	92573955	92655545
chr10	93496462	93529242
chr10	93757690	93806422
chr10	93993781	94332973
chr10	95605791	95656861
chr10	95659673	95694293
chr10	95711629	95877416
chr10	97736971	97761057
chr10	98416048	98447085
chr10	98456927	99236012
chr10	99710718	99732277
chr10	100149944	100186183
chr10	100188150	100229746
chr10	100232148	100267830
chr10	100735246	100830094
chr10	100987217	100994553
chr10	101007529	101032445
chr10	101610514	101695445
chr10	102230036	102241662
chr10	102503822	102633685
chr10	102644329	102658468
chr10	102918144	103090372
chr10	103087035	103277755
chr10	103877419	103918334
chr10	109996218	110135715
chr10	110567545	110606198
chr10	110919443	111013816
chr10	112950097	113167828
chr10	114120712	114174382
chr10	114821594	114899982
chr10	117542295	117549696
chr10	119140617	119165864
chr10	120851155	120909674
chr10	121478182	121598608
chr10	123008829	123058440
chr10	123135820	123139573
chr10	123147986	123150822
chr10	125753430	125775971
chr10	125784830	125823408
chr10	125836187	125896586
chr10	129835083	129973203
chr10	132783029	132786297
chr10	133278485	133318973
chr11	298050	299676
chr11	532092	537471
chr11	644083	707268
chr11	694288	727877
chr11	790325	798431
chr11	799029	809903
chr11	832737	839981
chr11	1389749	1462839
chr11	1752602	1764723
chr11	2128962	2141388
chr11	2163779	2171965
chr11	2444534	2849255
chr11	2883063	2885925
chr11	3000772	3057763
chr11	3797574	3826521
chr11	6390290	6395148
chr11	6612618	6619598
chr11	6621180	6655959
chr11	7970101	8002012
chr11	8019094	8106393
chr11	9138675	9266109
chr11	9778517	10294369
chr11	13668518	13732496
chr11	14443290	14500177
chr11	15966299	16739741
chr11	17077580	17208133
chr11	17365022	17389481
chr11	17392348	17477044
chr11	17493745	17544566
chr11	17547109	17647300
chr11	17734624	17856954
chr11	19350574	20121751
chr11	20599444	20659435
chr11	21782509	22283717
chr11	22622383	22625973
chr11	26188692	26663439
chr11	27654743	27722208
chr11	30322954	30338373
chr11	31784629	31818111
chr11	32387625	32435714
chr11	34051581	34102760
chr11	34915679	35020741
chr11	35251055	35420213
chr11	44095498	44252112
chr11	44260290	44310289
chr11	45803922	45813166
chr11	45909513	45918962
chr11	45929169	46121604
chr11	46856567	46918792
chr11	47214315	47239367
chr11	47269011	47330181
chr11	47406982	47416646
chr11	47437614	47449293
chr11	47565186	47584712
chr11	56609086	56615024
chr11	57648038	57662015
chr11	57712443	57741123
chr11	57753093	57819696
chr11	59107035	59127562
chr11	59142598	59155189
chr11	59713306	59806032
chr11	61299301	61342746
chr11	61333070	61353445
chr11	61392210	61399013
chr11	62689139	62709995
chr11	64291152	64300181
chr11	64606024	64723347
chr11	65089174	65112012
chr11	65180416	65212156
chr11	65333702	65354412
chr11	65524927	65538854
chr11	65538409	65559080
chr11	65711846	65719754
chr11	65713855	65720968
chr11	65883590	65888681
chr11	66070122	66244894
chr11	66510456	66533763
chr11	66563314	66569029
chr11	66682347	66744820
chr11	66848267	66958536
chr11	67518762	67524667
chr11	67583592	67586806
chr11	67605503	67612704
chr11	67631153	67639913
chr11	68030467	68036794
chr11	68154713	68213978
chr11	68312441	68449425
chr11	68903713	68940752
chr11	69809818	69819566
chr11	70467704	71252727
chr11	71428043	71453018
chr11	72080187	72097045
chr11	72189408	72196473
chr11	72223551	72239297
chr11	72285345	72434830
chr11	74012568	74171360
chr11	74330166	74398583
chr11	74490369	74493874
chr11	76657374	76670897
chr11	77128096	77215391
chr11	77321867	77474785
chr11	77514786	77637944
chr11	78095094	78139810
chr11	78435818	78575024
chr11	83454862	85628072
chr11	85628423	85636689
chr11	86244603	86278963
chr11	86302061	86346093
chr11	87037694	87328974
chr11	89177725	89295909
chr11	93784077	93815113
chr11	94415420	94494035
chr11	95789815	95832843
chr11	95821616	95925465
chr11	102110297	102233574
chr11	102942845	102955882
chr11	103109260	103480013
chr11	105609844	105982242
chr11	107502577	107565892
chr11	108116545	108147753
chr11	108222894	108369252
chr11	109864145	110296862
chr11	111782045	111871731
chr11	112025258	112064554
chr11	112086674	112120166
chr11	112226217	112270105
chr11	113409455	113475841
chr11	113687397	113706523
chr11	114058891	114256915
chr11	116773649	116788189
chr11	118253266	118264686
chr11	118359450	118399361
chr11	118436340	118526982
chr11	118572240	118603183
chr11	118747613	118791314
chr11	119018613	119025604
chr11	119067668	119082122
chr11	119095875	119108481
chr11	119206148	119314076
chr11	119338792	119346855
chr11	119623258	119729350
chr11	121101093	121191640
chr11	121292531	121313560
chr11	124865282	124881621
chr11	124919055	124936562
chr11	125591562	125625365
chr11	125883464	125900796
chr11	125893335	125903371
chr11	125955646	126063485
chr11	126268905	126278281
chr11	126303910	126350155
chr11	126423208	127003610
chr11	131370328	132336972
chr11	134068921	134152151
chr12	66617	178605
chr12	279907	389470
chr12	1970622	2698100
chr12	2812472	2859941
chr12	4269621	4305503
chr12	4487585	4538658
chr12	4648945	4694467
chr12	4909755	4918406
chr12	5431958	5521686
chr12	6462087	6470827
chr12	6493206	6532105
chr12	6569932	6614674
chr12	6924313	6942471
chr12	6942828	6946153
chr12	6943666	6944028
chr12	6970763	6997578
chr12	7188535	7218724
chr12	8076789	8098031
chr12	8822471	8887151
chr12	8913746	8941617
chr12	12685348	12722519
chr12	13437792	13982152
chr12	14612482	14696749
chr12	14880714	14886007
chr12	15619984	15882479
chr12	21535957	21604997
chr12	21797239	21942693
chr12	23529354	24562694
chr12	25205096	25251086
chr12	27957934	27972883
chr12	31073710	31104949
chr12	32399408	32646200
chr12	32679050	32745800
chr12	39293078	39443540
chr12	40196594	40369435
chr12	42456607	42590505
chr12	45729556	45908190
chr12	47841387	47943198
chr12	47972817	48004704
chr12	48829606	48852992
chr12	48903960	48931990
chr12	48935573	48957637
chr12	48965190	48971885
chr12	48978172	48982770
chr12	49018828	49060944
chr12	49184536	49189230
chr12	50085050	50100857
chr12	50111932	50120607
chr12	50504835	50748807
chr12	51590116	51813014
chr12	53210417	53233130
chr12	53307306	53325014
chr12	53938681	53946694
chr12	55684418	55716193
chr12	55997030	56006791
chr12	56162209	56189717
chr12	57028367	57051348
chr12	57128333	57213511
chr12	57229423	57235085
chr12	57475295	57517719
chr12	57545876	57586783
chr12	57623259	57633389
chr12	57782611	57808221
chr12	58871999	58920654
chr12	63779692	63809712
chr12	64713295	64759581
chr12	65169433	65248505
chr12	65278493	65491580
chr12	66347281	67069312
chr12	68610705	68672051
chr12	68686801	68745959
chr12	70242852	70355143
chr12	71124935	71442048
chr12	71938695	72186768
chr12	76344324	76348565
chr12	78863843	79452158
chr12	79773413	79935610
chr12	80099387	80381030
chr12	80402028	80680423
chr12	82686730	83135020
chr12	85280070	85301934
chr12	88048866	88142249
chr12	88142146	88200037
chr12	88492643	88581001
chr12	89419568	89526197
chr12	93677225	93894990
chr12	94306299	94460138
chr12	94895147	95003898
chr12	95972512	95996515
chr12	98645140	98735583
chr12	100356924	100422205
chr12	101568203	101686178
chr12	101745349	101831109
chr12	102395724	102481894
chr12	102836739	102958560
chr12	102957524	102960663
chr12	103587123	103766869
chr12	105107174	105169280
chr12	106357598	106510348
chr12	106582854	106762953
chr12	109347753	109455673
chr12	109477252	109536855
chr12	109553565	109573730
chr12	109573105	109598275
chr12	109782937	109833556
chr12	110280606	110351243
chr12	110613877	110663581
chr12	111034015	111350704
chr12	111443335	111599826
chr12	111842078	111902372
chr12	112418201	112510068
chr12	114353761	114408592
chr12	114670105	114684325
chr12	115957755	116277843
chr12	119685641	119877470
chr12	120503129	120534584
chr12	120725624	120740158
chr12	121803859	121832806
chr12	121839377	121863746
chr12	122207513	122227606
chr12	122471449	122501223
chr12	123233235	123258229
chr12	123620256	123633916
chr12	123670960	123708549
chr12	123712203	123761905
chr12	124946675	124989281
chr12	131929050	131946046
chr12	132489401	132585338
chr12	132618626	132622538
chr13	19958527	20091979
chr13	20138105	20161202
chr13	20187313	20193088
chr13	20221812	20232515
chr13	20566988	20691594
chr13	23288539	23433913
chr13	24882129	24923039
chr13	25371824	26026001
chr13	26253954	26405388
chr13	27620592	27744387
chr13	31199825	31332426
chr13	31846563	32299275
chr13	32314936	32400418
chr13	34942120	35673172
chr13	35473639	35476839
chr13	36301488	36370330
chr13	36998666	37009764
chr13	38349699	38363769
chr13	38686927	38887281
chr13	39655477	39791815
chr13	40789262	40812610
chr13	42039886	42256728
chr13	47745586	48038118
chr13	49444224	49495153
chr13	50909597	51024270
chr13	51353927	51454414
chr13	51930286	52012275
chr13	52012241	52079382
chr13	59665433	60164078
chr13	68099850	72800150
chr13	72781983	73016611
chr13	76990510	77019293
chr13	76992448	77027345
chr13	77895331	77975679
chr13	80335826	80341276
chr13	85792640	85806833
chr13	91347670	91354729
chr13	94573904	94596392
chr13	95676989	95795138
chr13	99981634	99986915
chr13	100088865	100530587
chr13	101053626	101416658
chr13	101710654	102402607
chr13	102845681	102876145
chr13	108207289	108218518
chr13	110148813	110307307
chr13	110305662	110513359
chr13	110641262	110713753
chr13	114314332	114337776
chr14	20256408	20306110
chr14	20446251	20455239
chr14	20468804	20477239
chr14	21279933	21351451
chr14	21351326	21384169
chr14	21385044	21456276
chr14	22773072	22829970
chr14	23058414	23095764
chr14	23381832	23408423
chr14	24239493	24242824
chr14	28766637	28770427
chr14	29576329	30192048
chr14	30874364	30895215
chr14	31024956	31131146
chr14	31489806	31861374
chr14	32329148	32837834
chr14	34981807	35029836
chr14	35538202	35809454
chr14	36516242	36521299
chr14	36657418	36679512
chr14	39147661	39170682
chr14	49620649	49623631
chr14	49781933	49852971
chr14	50116980	50231728
chr14	50237413	50312379
chr14	50532359	50634167
chr14	50857741	50944633
chr14	53036595	53153473
chr14	53949586	53958911
chr14	54841858	54902976
chr14	56488204	56650756
chr14	56799755	56816843
chr14	58427235	58551447
chr14	58633817	58648471
chr14	60643271	60658409
chr14	62699314	63102187
chr14	64084082	64338262
chr14	65410442	65744271
chr14	66507257	67181953
chr14	67240563	67336211
chr14	67581805	67600436
chr14	67727224	67816740
chr14	69853981	70032516
chr14	72608884	72894251
chr14	73136268	73223841
chr14	74239299	74262888
chr14	74285119	74303205
chr14	74476042	74494327
chr14	74493606	74497256
chr14	74498033	74612528
chr14	74852721	74876304
chr14	75002771	75012516
chr14	75578470	75663364
chr14	75901986	76084735
chr14	75957947	75983161
chr14	76310562	76501987
chr14	77024393	77028858
chr14	77274806	77321033
chr14	77426525	77458102
chr14	77505847	77616787
chr14	78170223	79868441
chr14	80197376	80387907
chr14	80954839	81146456
chr14	87837670	87993815
chr14	88465628	88555157
chr14	88562820	88627746
chr14	88824003	88881228
chr14	89954789	90044914
chr14	91271173	91417994
chr14	91869261	91948137
chr14	91965841	92041046
chr14	92044346	92106771
chr14	93207091	93229365
chr14	95533353	95544874
chr14	96797154	96954996
chr14	99169137	99272347
chr14	99737543	99942210
chr14	100238148	100282938
chr14	101561201	101563602
chr14	101964423	102056593
chr14	102362791	102502627
chr14	102932230	103057699
chr14	103519517	103522983
chr14	103562810	103607673
chr14	104680996	104722685
chr14	104769199	104795901
chr14	105140832	105168974
chr14	105209136	105315739
chr14	105300413	105398297
chr15	22772913	22829939
chr15	23643399	23648017
chr15	23685250	23687455
chr15	25333578	25439201
chr15	26543396	26939689
chr15	26866761	26949358
chr15	26971031	27542134
chr15	28110890	28322329
chr15	31000911	31161423
chr15	31475248	31870939
chr15	33310812	33866271
chr15	34229634	34338210
chr15	36889054	37101449
chr15	38252686	38357399
chr15	40160873	40221273
chr15	40405335	40436097
chr15	40470834	40473308
chr15	40528533	40565207
chr15	40593870	40664492
chr15	40694624	40732490
chr15	40929190	40939223
chr15	41230689	41282037
chr15	41387068	41409553
chr15	42738580	42920959
chr15	42942747	43106263
chr15	43369071	43409921
chr15	43510808	43531770
chr15	43599413	43618950
chr15	43628353	43668268
chr15	44554668	44663838
chr15	45360974	45402477
chr15	45479456	45522905
chr15	45587064	45616095
chr15	48408163	48645871
chr15	48712778	48811296
chr15	50424230	50514571
chr15	50908522	51006045
chr15	51447561	51622983
chr15	52114950	52191542
chr15	52307133	52529200
chr15	55202816	55319263
chr15	55318810	55355798
chr15	55410375	55508384
chr15	56087130	56245232
chr15	56918473	57299431
chr15	57953274	58498016
chr15	60488134	61229452
chr15	63608468	63834098
chr15	64165375	64356323
chr15	64962872	64990460
chr15	65001362	65029789
chr15	65076596	65080098
chr15	65725904	65892139
chr15	66386687	66491694
chr15	67063613	67195323
chr15	68206842	68257361
chr15	68277595	68296012
chr15	72241031	72273149
chr15	72340774	72376570
chr15	72474180	72603137
chr15	72686029	72738625
chr15	74179316	74212417
chr15	74889855	74902369
chr15	74957069	75021645
chr15	75369229	75455992
chr15	76215203	76311622
chr15	76347754	76905594
chr15	77612877	77821050
chr15	77983886	78077874
chr15	78104456	78131685
chr15	78437281	78501603
chr15	79833435	79897529
chr15	80152340	80187096
chr15	82659131	82710262
chr15	82836796	82986303
chr15	84639135	84654493
chr15	84748442	84806595
chr15	87859601	88256918
chr15	88803286	88875503
chr15	89243795	89317411
chr15	89305048	89335011
chr15	89608639	89655617
chr15	89760441	89778904
chr15	90082895	90102627
chr15	90717196	90816316
chr15	90998523	91022753
chr15	92900039	93028146
chr15	96325788	96340413
chr15	98648389	98964680
chr15	100559219	100603380
chr15	100877564	100916776
chr15	100919177	101078407
chr15	101175577	101252198
chr16	46257	53758
chr16	287290	352873
chr16	527562	554786
chr16	566845	584259
chr16	680074	683020
chr16	722432	727104
chr16	1152956	1221921
chr16	1351781	1365887
chr16	1444784	1475234
chr16	1493194	1510607
chr16	1510277	1612222
chr16	1706033	1770501
chr16	1771740	1773300
chr16	1978767	1984342
chr16	1984043	1987899
chr16	2047817	2089641
chr16	2155548	2178279
chr16	2474901	2509710
chr16	2752476	2772688
chr16	3012773	3014655
chr16	3023877	3027905
chr16	3581031	3611756
chr16	3724904	3880863
chr16	4331399	4355757
chr16	4796818	4803030
chr16	5033552	5087529
chr16	5239652	7713490
chr16	8674446	8784725
chr16	8788673	8862684
chr16	8891947	8975478
chr16	9753254	10183078
chr16	11547572	11636531
chr16	13919988	13952498
chr16	14435550	14632878
chr16	15643117	15734841
chr16	15948988	16143407
chr16	16149415	16223672
chr16	17101619	17471110
chr16	18791519	18801722
chr16	19555090	19706943
chr16	20702666	20742234
chr16	21238724	21303233
chr16	21663818	21762085
chr16	23388343	23453339
chr16	23520604	23557881
chr16	23603010	23641460
chr16	28473961	28495725
chr16	28822849	28837387
chr16	28842261	28846498
chr16	29790569	29805534
chr16	29811232	29816042
chr16	30064014	30070607
chr16	30698059	30741559
chr16	30748143	30761326
chr16	30957604	30984814
chr16	30985057	30989297
chr16	30989106	31010788
chr16	31105957	31112941
chr16	31114339	31131543
chr16	31482852	31491010
chr16	46655982	46689668
chr16	46689493	46698544
chr16	46884212	46931439
chr16	48356214	48448552
chr16	51135825	51151517
chr16	53433827	53491798
chr16	53598003	53704088
chr16	53701542	54158662
chr16	54930715	54934635
chr16	56191240	56357594
chr16	56465490	56582817
chr16	57185987	57240619
chr16	57447275	57461420
chr16	57610502	57665730
chr16	57735589	57757394
chr16	57999396	58021768
chr16	58519801	58630035
chr16	58706981	58734492
chr16	64943603	65126262
chr16	66427145	66493679
chr16	66507853	66552694
chr16	67164531	67170095
chr16	67562317	67639327
chr16	68310824	68358734
chr16	68636039	68727618
chr16	69311200	69327089
chr16	69319990	69339733
chr16	70251833	70289857
chr16	70454445	70480424
chr16	70480418	70523710
chr16	70801934	71230872
chr16	71565510	71577242
chr16	71728850	71809351
chr16	72008438	72027814
chr16	74712805	74774981
chr16	75536591	75556418
chr16	75627324	75648793
chr16	78099250	79212817
chr16	79585693	79600887
chr16	81081795	81096545
chr16	81314794	81390959
chr16	83898965	83951595
chr16	83968094	84002926
chr16	84177697	84187220
chr16	84368377	84464337
chr16	86510377	86515572
chr16	86566679	86569878
chr16	87326837	87392292
chr16	87601685	87698306
chr16	87881396	87936730
chr16	88706333	88715546
chr16	88803639	88809408
chr16	88813584	88857120
chr16	88856070	88862836
chr16	89088225	89164271
chr16	89171598	89195642
chr16	89267480	89490711
chr16	89490569	89557916
chr16	89640666	89657888
chr16	89680587	89696504
chr16	89737399	89816807
chr16	89921242	89938911
chr16	90019479	90045125
chr17	508353	721867
chr17	744271	754149
chr17	1003369	1229888
chr17	1270294	1271965
chr17	1464036	1492836
chr17	1494427	1516892
chr17	1716373	1738749
chr17	2029987	2044048
chr17	2593060	2685765
chr17	3472224	3503555
chr17	3636309	3663253
chr17	4498731	4539185
chr17	4997800	5028551
chr17	6393543	6435349
chr17	6684569	6713527
chr17	7187037	7219991
chr17	7216975	7225416
chr17	7225192	7234667
chr17	7306849	7312613
chr17	7484216	7514766
chr17	7583379	7592939
chr17	7685921	7703652
chr17	7834067	7854946
chr17	7884646	7912910
chr17	8158999	8163696
chr17	8173304	8173737
chr17	8224665	8248206
chr17	8474057	8630911
chr17	8878761	8965862
chr17	9021360	9244150
chr17	10390172	10422100
chr17	10628376	10657459
chr17	10672324	10698525
chr17	12991462	13018215
chr17	14069340	14231886
chr17	15229623	15272442
chr17	15999634	16045165
chr17	16217041	16351947
chr17	17681308	17811603
chr17	18108556	18179952
chr17	19334158	19378343
chr17	19647986	19685910
chr17	28394492	28407347
chr17	28506093	28539050
chr17	28553233	28571944
chr17	28854860	28861211
chr17	29246709	29254644
chr17	29390213	29552053
chr17	30194169	30236152
chr17	30378777	30470139
chr17	30970834	31000061
chr17	31094777	31382266
chr17	31936857	32001188
chr17	32486843	32491403
chr17	32492372	32877327
chr17	34579337	34639468
chr17	35574645	35579013
chr17	36534837	36539460
chr17	37686281	37745209
chr17	38324421	38344106
chr17	38733748	38749967
chr17	39603386	39609927
chr17	39626590	39636776
chr17	39670972	39696947
chr17	40058140	40094017
chr17	40287729	40304807
chr17	40309030	40357793
chr17	40624812	40648804
chr17	42199027	42276857
chr17	42458694	42522732
chr17	42536091	42544599
chr17	42561317	42566427
chr17	42609491	42615388
chr17	42682381	42700143
chr17	42794997	42798854
chr17	43044145	43170395
chr17	44004472	44009218
chr17	44070585	44076494
chr17	44204883	44221776
chr17	44248240	44268291
chr17	44345096	44353256
chr17	44849798	44899595
chr17	44898992	44905540
chr17	44903009	44917087
chr17	45894377	46028484
chr17	46029766	46225539
chr17	46590519	46757614
chr17	46762356	46833304
chr17	46922925	46975674
chr17	47941356	47949458
chr17	48528376	48531161
chr17	49598734	49678313
chr17	50055818	50090631
chr17	50164064	50176078
chr17	50183951	50201782
chr17	50560565	50627624
chr17	56593549	56595761
chr17	58205291	58219755
chr17	58692423	58735761
chr17	58982488	59107071
chr17	59209250	59215389
chr17	59619539	59697106
chr17	59674486	59707776
chr17	60600033	60666430
chr17	60677303	61392988
chr17	61452254	61485260
chr17	61678989	61863709
chr17	61942455	62065428
chr17	62458508	62615631
chr17	63009406	63427849
chr17	63600732	63608515
chr17	63682186	63742136
chr17	63745105	63776501
chr17	63827002	63832176
chr17	63831931	63843215
chr17	63938404	63973068
chr17	67337766	67366755
chr17	67825353	67984528
chr17	68511630	68551469
chr17	68534963	68601517
chr17	72120870	72126566
chr17	73192482	73208657
chr17	74862347	74873181
chr17	74915933	74923406
chr17	74950592	74973316
chr17	75272831	75289660
chr17	75441009	75500602
chr17	75515794	75524885
chr17	75751444	75765386
chr17	75776284	75786043
chr17	75845549	75856657
chr17	75941357	75979327
chr17	76080866	76121726
chr17	76726680	76734086
chr17	76868254	76950543
chr17	78991566	79010017
chr17	80036482	80100763
chr17	80101406	80120031
chr17	80134219	80147301
chr17	80206566	80221073
chr17	81228127	81239241
chr17	81509263	81523997
chr17	81650309	81663262
chr17	81843009	81861006
chr17	81900808	81911582
chr17	81932234	81942562
chr17	82031528	82034354
chr17	82078188	82098444
chr17	82614412	82648703
chr17	82751892	82946064
chr18	214370	268200
chr18	2655576	2805167
chr18	3411458	3460128
chr18	6941592	7117947
chr18	10666333	11149719
chr18	11689114	11885835
chr18	12328794	12377377
chr18	13881894	13915857
chr18	21242092	21525567
chr18	21704807	21871103
chr18	22169439	22202678
chr18	22798111	23026638
chr18	23506034	23586656
chr18	26454760	26657551
chr18	26851893	26865921
chr18	27932729	28178096
chr18	31556859	31598983
chr18	32018675	32073369
chr18	33578069	33751345
chr18	34976778	35143620
chr18	36129294	36180707
chr18	41955084	42087980
chr18	44680023	45068660
chr18	45847459	45967479
chr18	46476822	46657370
chr18	46917342	47102393
chr18	47152684	47176514
chr18	49036237	49461497
chr18	49822639	50195297
chr18	51028244	51085195
chr18	52340047	53536053
chr18	55222035	55664937
chr18	57600506	57622363
chr18	57646276	57803465
chr18	58044076	58401690
chr18	59266885	59274236
chr18	59430789	59697812
chr18	61905105	62187268
chr18	70002881	70205876
